Date,Extension,Number of Files Created,File Size in B,File Size in KB,File Size in MB,File Type,File Format,,,,,
2009-12-07,.dwg,27,16240710,16240.71,16.241,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-07,.mb,15,75780028,75780.028,75.780,CAD File (2d or 3d),Maya Binary File Format,,,,,
2009-12-07,.dgn,10,9612800,9612.8,9.613,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-07,.pdf,6,17697729,17697.729,17.698,PDF,Portable Document Format (PDF),,,,,
2009-12-07,.stp,13,104714133,104714.133,104.714,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2009-12-08,.dwg,11,8211871,8211.871,8.212,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-08,.mb,2,65877268,65877.268,65.877,CAD File (2d or 3d),Maya Binary File Format,,,,,
2009-12-08,.dgn,10,11658240,11658.24,11.658,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-08,.pdf,3,285401,285.401,0.285,PDF,Portable Document Format (PDF),,,,,
2009-12-09,.dwg,100,55810813,55810.813,55.811,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-09,.log,2,856,0.856,0.001,Text Document,Log File,,,,,
2009-12-09,.doc,2,429568,429.568,0.430,Text Document,Microsoft Word Document,,,,,
2009-12-09,.dgn,11,1672704,1672.704,1.673,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-09,.pdf,6,13668659,13668.659,13.669,PDF,Portable Document Format (PDF),,,,,
2009-12-09,.stp,2,223311068,223311.068,223.311,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2009-12-09,.3dm,6,27442149,27442.149,27.442,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2009-12-10,.dwg,6,1994171,1994.171,1.994,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-10,.dgn,11,5348326,5348.326,5.348,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-10,.pdf,2,1175633,1175.633,1.176,PDF,Portable Document Format (PDF),,,,,
2009-12-10,.3dm,2,216611653,216611.653,216.612,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2009-12-11,.dwg,46,26672681,26672.681,26.673,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-11,.doc,168,7344640,7344.64,7.345,Text Document,Microsoft Word Document,,,,,
2009-12-11,.docx,2,58398,58.398,0.058,Text Document,Microsoft Word for Windows,,,,,
2009-12-11,.dgn,21,2544422,2544.422,2.544,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-11,.pdf,1,10424808,10424.808,10.425,PDF,Portable Document Format (PDF),,,,,
2009-12-12,.dwg,4,2720096,2720.096,2.720,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-12,.pdf,1,25492,25.492,0.025,PDF,Portable Document Format (PDF),,,,,
2009-12-13,.dwg,100,61514793,61514.793,61.515,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-13,.pdf,1,18869,18.869,0.019,PDF,Portable Document Format (PDF),,,,,
2009-12-14,.dwg,54,307854024,307854.024,307.854,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-14,.xls,1,93184,93.184,0.093,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2009-12-14,.doc,9,500224,500.224,0.500,Text Document,Microsoft Word Document,,,,,
2009-12-14,.dgn,6,481116,481.116,0.481,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-14,.pdf,1,19128,19.128,0.019,PDF,Portable Document Format (PDF),,,,,
2009-12-14,.3dm,1,2878801,2878.801,2.879,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2009-12-15,.dwg,6,12485144,12485.144,12.485,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-15,.doc,1,328192,328.192,0.328,Text Document,Microsoft Word Document,,,,,
2009-12-15,.dgn,2,639488,639.488,0.639,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-15,.pdf,5,3381974,3381.974,3.382,PDF,Portable Document Format (PDF),,,,,
2009-12-16,.dwg,13,19267866,19267.866,19.268,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-16,.pdf,1,1128320,1128.32,1.128,PDF,Portable Document Format (PDF),,,,,
2009-12-17,.dwg,97,163283498,163283.498,163.283,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-17,.xls,36,2432000,2432,2.432,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2009-12-17,.doc,14,733954,733.954,0.734,Text Document,Microsoft Word Document,,,,,
2009-12-17,.job,1,11960,11.96,0.012,CAD File (2d or 3d),Microstation Batch Print File,,,,,
2009-12-17,.dgn,63,5122662,5122.662,5.123,CAD File (2d or 3d),Microstation Design File,,,,,
2009-12-17,.mvba,1,9216,9.216,0.009,CAD File (2d or 3d),MicroStation VBA Project,,,,,
2009-12-17,.pdf,8,140988258,140988.258,140.988,PDF,Portable Document Format (PDF),,,,,
2009-12-18,.dwg,11,5707996,5707.996,5.708,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-18,.CATPart,1,30542346,30542.346,30.542,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2009-12-18,.plt,1,8464,8.464,0.008,Vector Drawing,Hewlett Packard Vector Graphic Plotter File,,,,,
2009-12-18,.log,1,573,0.573,0.001,Text Document,Log File,,,,,
2009-12-18,.xls,3,196608,196.608,0.197,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2009-12-18,.doc,23,2690048,2690.048,2.690,Text Document,Microsoft Word Document,,,,,
2009-12-18,.job,2,23935,23.935,0.024,CAD File (2d or 3d),Microstation Batch Print File,,,,,
2009-12-18,.pdf,286,145567212,145567.212,145.567,PDF,Portable Document Format (PDF),,,,,
2009-12-18,.stp,1,25340936,25340.936,25.341,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2009-12-21,.dwg,1,455269,455.269,0.455,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2009-12-21,.CATPart,1,8473761,8473.761,8.474,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2009-12-21,.xls,1,20480,20.48,0.020,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2009-12-21,.pdf,3,321827,321.827,0.322,PDF,Portable Document Format (PDF),,,,,
2009-12-23,.CATPart,2,43475730,43475.73,43.476,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2009-12-23,.xml,1,708854,708.854,0.709,Text Document,XML file ,,,,,
2010-01-04,.dgn,7,3195392,3195.392,3.195,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-04,.pdf,1,65452,65.452,0.065,PDF,Portable Document Format (PDF),,,,,
2010-01-05,.mvba,1,9216,9.216,0.009,CAD File (2d or 3d),MicroStation VBA Project,,,,,
2010-01-06,.jpg,2,21379369,21379.369,21.379,Image,JPEG File Interchange Format,,,,,
2010-01-06,.xls,1,180224,180.224,0.180,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2010-01-06,.pdf,4,316679,316.679,0.317,PDF,Portable Document Format (PDF),,,,,
2010-01-07,.log,1,4201,4.201,0.004,Text Document,Log File,,,,,
2010-01-07,.pdf,14,2370712,2370.712,2.371,PDF,Portable Document Format (PDF),,,,,
2010-01-08,.ai,1,1077448,1077.448,1.077,Vector Drawing,Adobe Illustrator,,,,,
2010-01-08,.dwg,3,4470208,4470.208,4.470,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-01-08,.jpg,1,755771,755.771,0.756,Image,JPEG File Interchange Format,,,,,
2010-01-08,.dgn,2,1846272,1846.272,1.846,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-08,.pdf,2,343369,343.369,0.343,PDF,Portable Document Format (PDF),,,,,
2010-01-08,.stp,1,20744,20.744,0.021,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-01-11,.doc,1,198144,198.144,0.198,Text Document,Microsoft Word Document,,,,,
2010-01-11,.pdf,4,416367,416.367,0.416,PDF,Portable Document Format (PDF),,,,,
2010-01-12,.CATPart,8,57071804,57071.804,57.072,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-12,.log,3,5090,5.09,0.005,Text Document,Log File,,,,,
2010-01-12,.stp,11,50170884,50170.884,50.171,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-01-13,.log,1,1380,1.38,0.001,Text Document,Log File,,,,,
2010-01-13,.stp,1,89681,89.681,0.090,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-01-14,.CATPart,3,881370,881.37,0.881,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-14,.doc,2,120832,120.832,0.121,Text Document,Microsoft Word Document,,,,,
2010-01-14,.dgn,3,4405760,4405.76,4.406,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-14,.pdf,3,519799,519.799,0.520,PDF,Portable Document Format (PDF),,,,,
2010-01-15,.jpg,2,127851,127.851,0.128,Image,JPEG File Interchange Format,,,,,
2010-01-15,.tif,2,162806324,162806.324,162.806,Image,Tagged Image File Format,,,,,
2010-01-17,.pdf,2,188596,188.596,0.189,PDF,Portable Document Format (PDF),,,,,
2010-01-18,.doc,34,1634816,1634.816,1.635,Text Document,Microsoft Word Document,,,,,
2010-01-18,.pdf,3,275063,275.063,0.275,PDF,Portable Document Format (PDF),,,,,
2010-01-19,.dwg,1,389181,389.181,0.389,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-01-19,.docx,1,16229,16.229,0.016,Text Document,Microsoft Word for Windows,,,,,
2010-01-19,.dgn,8,1129984,1129.984,1.130,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-19,.mvba,1,9216,9.216,0.009,CAD File (2d or 3d),MicroStation VBA Project,,,,,
2010-01-19,.pdf,1,148637,148.637,0.149,PDF,Portable Document Format (PDF),,,,,
2010-01-20,.ctb,3,14370,14.37,0.014,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2010-01-20,.doc,41,2019840,2019.84,2.020,Text Document,Microsoft Word Document,,,,,
2010-01-20,.job,1,3070,3.07,0.003,CAD File (2d or 3d),Microstation Batch Print File,,,,,
2010-01-20,.dgn,16,4019712,4019.712,4.020,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-20,.bcnv,1,10421,10.421,0.010,CAD File (2d or 3d),MicroStation V8 Batch Conversion File,,,,,
2010-01-20,.zip,1,618240,618.24,0.618,Packaged Files,ZIP Format,,,,,
2010-01-21,.CATPart,2,2566777,2566.777,2.567,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-21,.log,10,1814529,1814.529,1.815,Text Document,Log File,,,,,
2010-01-21,.doc,4,232448,232.448,0.232,Text Document,Microsoft Word Document,,,,,
2010-01-21,.dgn,5,1768960,1768.96,1.769,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-21,.bcnv,1,28732,28.732,0.029,CAD File (2d or 3d),MicroStation V8 Batch Conversion File,,,,,
2010-01-21,.stp,11,237738818,237738.818,237.739,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-01-22,.DWG,1,1095568,1095.568,1.096,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-01-22,.CATProduct,1,25795,25.795,0.026,CAD File (2d or 3d),CATIA V5 Assembly file,,,,,
2010-01-22,.CATPart,1,2949368,2949.368,2.949,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-22,.doc,6,354816,354.816,0.355,Text Document,Microsoft Word Document,,,,,
2010-01-22,.docx,29,1202189,1202.189,1.202,Text Document,Microsoft Word for Windows,,,,,
2010-01-22,.dgn,1,503296,503.296,0.503,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-22,.hln,1,112640,112.64,0.113,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2010-01-22,.stp,1,192025,192.025,0.192,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-01-25,.dwg,1,1165191,1165.191,1.165,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-01-25,.CATPart,2,40550702,40550.702,40.551,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-25,.xls,1,176128,176.128,0.176,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2010-01-25,.doc,202,9172992,9172.992,9.173,Text Document,Microsoft Word Document,,,,,
2010-01-25,.docx,2,62132,62.132,0.062,Text Document,Microsoft Word for Windows,,,,,
2010-01-25,.dgn,2,475136,475.136,0.475,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-25,.pdf,7,550964,550.964,0.551,PDF,Portable Document Format (PDF),,,,,
2010-01-26,.CATPart,4,29840476,29840.476,29.840,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-26,.xls,3,370176,370.176,0.370,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2010-01-26,.doc,1,104448,104.448,0.104,Text Document,Microsoft Word Document,,,,,
2010-01-26,.mvba,1,9216,9.216,0.009,CAD File (2d or 3d),MicroStation VBA Project,,,,,
2010-01-26,.pdf,6,1432039,1432.039,1.432,PDF,Portable Document Format (PDF),,,,,
2010-01-27,.dwg,31,77377664,77377.664,77.378,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-01-27,.CATProduct,1,24079,24.079,0.024,CAD File (2d or 3d),CATIA V5 Assembly file,,,,,
2010-01-27,.CATPart,9,158287587,158287.587,158.288,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-27,.xls,8,704000,704,0.704,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2010-01-27,.doc,36,2630144,2630.144,2.630,Text Document,Microsoft Word Document,,,,,
2010-01-27,.dgn,5,430080,430.08,0.430,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-27,.mat,1,49,0.049,0.000,CAD File (2d or 3d),Microstation Material file,,,,,
2010-01-27,.pdf,40,4629449,4629.449,4.629,PDF,Portable Document Format (PDF),,,,,
2010-01-27,.stp,3,21076030,21076.03,21.076,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-01-27,.3dm,1,33946447,33946.447,33.946,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2010-01-28,.CATPart,1,8236484,8236.484,8.236,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-01-28,.xls,22,2110976,2110.976,2.111,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2010-01-28,.DOC,240,30407168,30407.168,30.407,Text Document,Microsoft Word Document,,,,,
2010-01-28,.job,1,12161,12.161,0.012,CAD File (2d or 3d),Microstation Batch Print File,,,,,
2010-01-28,.pdf,356,161741564,161741.564,161.742,PDF,Portable Document Format (PDF),,,,,
2010-01-28,.stp,1,6156139,6156.139,6.156,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-01-29,.xls,2,185344,185.344,0.185,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2010-01-29,.doc,5,247808,247.808,0.248,Text Document,Microsoft Word Document,,,,,
2010-01-29,.docx,3,36916,36.916,0.037,Text Document,Microsoft Word for Windows,,,,,
2010-01-29,.dgn,1,390656,390.656,0.391,CAD File (2d or 3d),Microstation Design File,,,,,
2010-01-29,.pdf,31,62171618,62171.618,62.172,PDF,Portable Document Format (PDF),,,,,
2010-01-30,.CATPart,7,94879792,94879.792,94.880,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-01,.DWG,4,2015854,2015.854,2.016,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-02-01,.doc,3,189440,189.44,0.189,Text Document,Microsoft Word Document,,,,,
2010-02-01,.bcnv,1,115321,115.321,0.115,CAD File (2d or 3d),MicroStation V8 Batch Conversion File,,,,,
2010-02-01,.pdf,22,33989521,33989.521,33.990,PDF,Portable Document Format (PDF),,,,,
2010-02-02,.CATPart,2,1631708,1631.708,1.632,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-02,.igs,3,1461159,1461.159,1.461,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-02,.job,1,9700,9.7,0.010,CAD File (2d or 3d),Microstation Batch Print File,,,,,
2010-02-02,.bcnv,1,35187,35.187,0.035,CAD File (2d or 3d),MicroStation V8 Batch Conversion File,,,,,
2010-02-02,.stp,2,2181911,2181.911,2.182,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-02-03,.CATPart,3,9483079,9483.079,9.483,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-03,.igs,2,362232,362.232,0.362,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-03,.jpg,1,679711,679.711,0.680,Image,JPEG File Interchange Format,,,,,
2010-02-03,.doc,2,85504,85.504,0.086,Text Document,Microsoft Word Document,,,,,
2010-02-03,.dgn,4,3328000,3328,3.328,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-03,.pdf,1,236313,236.313,0.236,PDF,Portable Document Format (PDF),,,,,
2010-02-03,.stp,2,644979,644.979,0.645,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-02-04,.igs,5,1030158,1030.158,1.030,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-04,.dgn,1,581632,581.632,0.582,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-05,.igs,2,469071,469.071,0.469,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-05,.log,1,2706,2.706,0.003,Text Document,Log File,,,,,
2010-02-08,.CATPart,1,3398828,3398.828,3.399,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-08,.igs,2,101979,101.979,0.102,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-08,.docx,1,28376,28.376,0.028,Text Document,Microsoft Word for Windows,,,,,
2010-02-08,.dgn,1,161280,161.28,0.161,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-08,.pdf,3,3384050,3384.05,3.384,PDF,Portable Document Format (PDF),,,,,
2010-02-09,.dwg,15,6753888,6753.888,6.754,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-02-09,.CATPart,1,481536,481.536,0.482,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-09,.igs,1,724950,724.95,0.725,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-09,.log,1,2288,2.288,0.002,Text Document,Log File,,,,,
2010-02-09,.xls,1,20992,20.992,0.021,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2010-02-09,.pdf,5,9129446,9129.446,9.129,PDF,Portable Document Format (PDF),,,,,
2010-02-09,.stp,1,428828,428.828,0.429,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-02-10,.dwg,12,1360340,1360.34,1.360,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-02-10,.dxf,1,796772,796.772,0.797,CAD File (2d or 3d),Drawing Interchange File Format (ASCII),,,,,
2010-02-10,.ghx,1,616047,616.047,0.616,CAD File (2d or 3d),Grasshopper XML File,,,,,
2010-02-10,.log,1,1029,1.029,0.001,Text Document,Log File,,,,,
2010-02-10,.DGN,207,279086889,279086.889,279.087,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-10,.bprc,2,20190,20.19,0.020,CAD File (2d or 3d),MicroStation V8 Batch Process File,,,,,
2010-02-10,.txt,1,422,0.422,0.000,Text Document,Plain Text File,,,,,
2010-02-10,.bas,1,1135,1.135,0.001,Program or System File,unk-Visual Basic,,,,,
2010-02-11,.CATPart,2,24138977,24138.977,24.139,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-11,.log,1,937,0.937,0.001,Text Document,Log File,,,,,
2010-02-11,.dgn,83,71696159,71696.159,71.696,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-11,.pdf,1,41306,41.306,0.041,PDF,Portable Document Format (PDF),,,,,
2010-02-11,.bas,1,814,0.814,0.001,Program or System File,unk-Visual Basic,,,,,
2010-02-12,.dwg,1,1234164,1234.164,1.234,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-02-12,.CATProduct,1,21194,21.194,0.021,CAD File (2d or 3d),CATIA V5 Assembly file,,,,,
2010-02-12,.CATPart,1,592765,592.765,0.593,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-12,.log,27,3681035,3681.035,3.681,Text Document,Log File,,,,,
2010-02-12,.dgn,1,1835008,1835.008,1.835,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-12,.bprc,1,161,0.161,0.000,CAD File (2d or 3d),MicroStation V8 Batch Process File,,,,,
2010-02-12,.mvba,1,9216,9.216,0.009,CAD File (2d or 3d),MicroStation VBA Project,,,,,
2010-02-12,.pdf,1,367732,367.732,0.368,PDF,Portable Document Format (PDF),,,,,
2010-02-12,.stp,27,307479914,307479.914,307.480,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-02-12,.3dm,23,315890046,315890.046,315.890,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2010-02-15,.DWG,3,6315760,6315.76,6.316,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-02-15,.CATPart,8,36483464,36483.464,36.483,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-15,.dgn,19,20943872,20943.872,20.944,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-15,.pdf,1,1093300,1093.3,1.093,PDF,Portable Document Format (PDF),,,,,
2010-02-15,.stp,5,13395718,13395.718,13.396,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-02-16,.dwg,1,4577544,4577.544,4.578,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2010-02-16,.sfo,1,4032,4.032,0.004,Program or System File,Bitstream font file,,,,,
2010-02-16,.CATPart,4,40149558,40149.558,40.150,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-16,.log,1,129292,129.292,0.129,Text Document,Log File,,,,,
2010-02-16,.dgn,7,19235840,19235.84,19.236,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-16,.pdf,1,219548,219.548,0.220,PDF,Portable Document Format (PDF),,,,,
2010-02-16,.stp,1,34518520,34518.52,34.519,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2010-02-17,.igs,5,8871879,8871.879,8.872,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-17,.log,1,1099,1.099,0.001,Text Document,Log File,,,,,
2010-02-17,.dgn,7,7790080,7790.08,7.790,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-17,.pdf,1,42196,42.196,0.042,PDF,Portable Document Format (PDF),,,,,
2010-02-18,.gct,1,9842,9.842,0.010,CAD File (2d or 3d),Bentley V8 GenerativeComponents File,,,,,
2010-02-18,.igs,6,12190653,12190.653,12.191,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
2010-02-18,.log,3,3325,3.325,0.003,Text Document,Log File,,,,,
2010-02-18,.mpp,1,889856,889.856,0.890,Spreadsheet or Database,Microsoft Project,,,,,
2010-02-18,.doc,1,65024,65.024,0.065,Text Document,Microsoft Word Document,,,,,
2010-02-18,.dgn,1,814080,814.08,0.814,CAD File (2d or 3d),Microstation Design File,,,,,
2010-02-18,.mvba,2,18432,18.432,0.018,CAD File (2d or 3d),MicroStation VBA Project,,,,,
2010-02-18,.3dm,1,14108478,14108.478,14.108,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2010-02-19,.CATPart,1,7917490,7917.49,7.917,CAD File (2d or 3d),CATIA V5 Part file,,,,,
2010-02-19,.igs,10,19576032,19576.032,19.576,CAD File (2d or 3d),Initial Graphics Exchange Specification (IGES),,,,,
